network,avg_price,min_price,max_price,stores
CORA,3.79,3.79,3.79,5
PENNY,3.79,3.79,3.79,257
AUCHAN,3.94,3.94,3.94,4
KAUFLAND,3.96,3.79,13.49,167
MEGA IMAGE SRL,4.1,4.09,4.83,160
PROFI,4.17,2.86,4.45,310
CARREFOUR,4.28,3.79,5.09,186
SELGROS,4.34,4.34,4.34,15

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,4.14
KAUFLAND,13.04.2026 20:00,3.79
PENNY,13.04.2026 20:00,3.79
PROFI,13.04.2026 20:00,4.13
SELGROS,13.04.2026 20:00,4.34
AUCHAN,15.04.2026 04:00,3.94
CARREFOUR,15.04.2026 04:00,3.94
CORA,15.04.2026 04:00,3.79
KAUFLAND,15.04.2026 04:00,3.79
MEGA IMAGE SRL,15.04.2026 04:00,4.45
PROFI,15.04.2026 04:00,4.21
AUCHAN,15.04.2026 20:00,3.94
CARREFOUR,15.04.2026 20:00,4.28
CORA,15.04.2026 20:00,3.79
KAUFLAND,15.04.2026 20:00,3.88
MEGA IMAGE SRL,15.04.2026 20:00,4.39
PENNY,15.04.2026 20:00,3.79
PROFI,15.04.2026 20:00,4.19
SELGROS,15.04.2026 20:00,4.34
AUCHAN,16.04.2026 04:00,3.94
CARREFOUR,16.04.2026 04:00,4.02
CORA,16.04.2026 04:00,3.79
KAUFLAND,16.04.2026 04:00,3.79
MEGA IMAGE SRL,16.04.2026 04:00,4.19
PROFI,16.04.2026 04:00,4.27
AUCHAN,16.04.2026 20:00,3.94
CARREFOUR,16.04.2026 20:00,4.16
CORA,16.04.2026 20:00,3.79
KAUFLAND,16.04.2026 20:00,3.79
MEGA IMAGE SRL,16.04.2026 20:00,4.09
PROFI,16.04.2026 20:00,4.18
SELGROS,16.04.2026 20:00,4.34
AUCHAN,17.04.2026 04:00,3.94
CARREFOUR,17.04.2026 04:00,4.28
CORA,17.04.2026 04:00,3.79
KAUFLAND,17.04.2026 04:00,3.96
MEGA IMAGE SRL,17.04.2026 04:00,4.1
PENNY,17.04.2026 04:00,3.79
PROFI,17.04.2026 04:00,4.17
SELGROS,17.04.2026 04:00,4.34
