network,avg_price,min_price,max_price,stores
CORA,17.09,17.09,17.09,1
SUPECO,17.39,17.39,17.39,1
AUCHAN,19.03,19.03,19.03,2
CARREFOUR,19.57,19.57,19.57,2
KAUFLAND,19.81,19.81,19.81,4
SELGROS,22.14,22.14,22.14,1

network,price_date,avg_price
AUCHAN,15.04.2026 04:00,19.03
CARREFOUR,15.04.2026 04:00,19.57
CORA,15.04.2026 04:00,17.09
KAUFLAND,15.04.2026 04:00,19.81
SELGROS,15.04.2026 04:00,22.14
SUPECO,15.04.2026 04:00,17.39
AUCHAN,15.04.2026 20:00,19.02
CARREFOUR,15.04.2026 20:00,19.57
CORA,15.04.2026 20:00,17.09
KAUFLAND,15.04.2026 20:00,19.81
SELGROS,15.04.2026 20:00,22.14
SUPECO,15.04.2026 20:00,17.39
AUCHAN,16.04.2026 04:00,19.03
CARREFOUR,16.04.2026 04:00,19.57
CORA,16.04.2026 04:00,17.09
KAUFLAND,16.04.2026 04:00,19.81
SELGROS,16.04.2026 04:00,22.14
SUPECO,16.04.2026 04:00,17.39
