network,avg_price,min_price,max_price,stores
CORA,11.99,11.99,11.99,4
MEGA IMAGE SRL,12.29,12.29,12.29,81
AUCHAN,12.29,12.29,12.29,1
CARREFOUR,13.03,12.29,13.99,27
PROFI,13.63,13.55,14.15,145
SELGROS,15.15,15.15,15.15,5

network,price_date,avg_price
AUCHAN,14.04.2026 04:00,12.29
CARREFOUR,14.04.2026 04:00,13.02
MEGA IMAGE SRL,14.04.2026 04:00,12.29
PROFI,14.04.2026 04:00,13.55
SELGROS,14.04.2026 04:00,15.15
AUCHAN,15.04.2026 04:00,12.29
CARREFOUR,15.04.2026 04:00,12.29
MEGA IMAGE SRL,15.04.2026 04:00,12.29
PROFI,15.04.2026 04:00,13.55
AUCHAN,15.04.2026 20:00,12.29
CARREFOUR,15.04.2026 20:00,13.06
CORA,15.04.2026 20:00,11.99
MEGA IMAGE SRL,15.04.2026 20:00,12.29
PROFI,15.04.2026 20:00,13.62
SELGROS,15.04.2026 20:00,15.15
AUCHAN,17.04.2026 04:00,12.29
CARREFOUR,17.04.2026 04:00,13.06
CORA,17.04.2026 04:00,11.99
MEGA IMAGE SRL,17.04.2026 04:00,12.29
PROFI,17.04.2026 04:00,13.62
SELGROS,17.04.2026 04:00,15.15
AUCHAN,17.04.2026 20:00,12.29
CARREFOUR,17.04.2026 20:00,13.08
CORA,17.04.2026 20:00,11.99
MEGA IMAGE SRL,17.04.2026 20:00,12.29
PROFI,17.04.2026 20:00,13.62
SELGROS,17.04.2026 20:00,15.15
AUCHAN,18.04.2026 20:00,12.29
CARREFOUR,18.04.2026 20:00,13.08
CORA,18.04.2026 20:00,11.99
MEGA IMAGE SRL,18.04.2026 20:00,12.29
PROFI,18.04.2026 20:00,13.62
SELGROS,18.04.2026 20:00,15.15
AUCHAN,19.04.2026 20:00,12.29
CARREFOUR,19.04.2026 20:00,13.08
CORA,19.04.2026 20:00,11.99
MEGA IMAGE SRL,19.04.2026 20:00,12.29
PROFI,19.04.2026 20:00,13.63
SELGROS,19.04.2026 20:00,15.15
AUCHAN,20.04.2026 20:00,12.29
CARREFOUR,20.04.2026 20:00,13.03
CORA,20.04.2026 20:00,11.99
MEGA IMAGE SRL,20.04.2026 20:00,12.29
PROFI,20.04.2026 20:00,13.62
SELGROS,20.04.2026 20:00,15.15
AUCHAN,21.04.2026 20:00,12.29
CARREFOUR,21.04.2026 20:00,13.03
CORA,21.04.2026 20:00,11.99
MEGA IMAGE SRL,21.04.2026 20:00,12.29
PROFI,21.04.2026 20:00,13.62
SELGROS,21.04.2026 20:00,15.15
AUCHAN,22.04.2026 20:00,12.29
CARREFOUR,22.04.2026 20:00,13.03
CORA,22.04.2026 20:00,11.99
MEGA IMAGE SRL,22.04.2026 20:00,12.29
PROFI,22.04.2026 20:00,13.63
SELGROS,22.04.2026 20:00,15.15
