network,avg_price,min_price,max_price,stores
CORA,9.51,9.19,9.59,5
SELGROS,11.19,11.19,11.19,15
AUCHAN,11.27,9.39,11.69,18
KAUFLAND,11.69,11.69,11.69,165
MEGA IMAGE SRL,12.41,12.09,12.89,302
CARREFOUR,12.5,11.99,12.99,222

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,12.39
KAUFLAND,13.04.2026 20:00,11.69
SELGROS,13.04.2026 20:00,11.19
AUCHAN,15.04.2026 04:00,11.69
CARREFOUR,15.04.2026 04:00,12.49
CORA,15.04.2026 04:00,9.59
KAUFLAND,15.04.2026 04:00,11.69
MEGA IMAGE SRL,15.04.2026 04:00,12.33
SELGROS,15.04.2026 04:00,11.19
AUCHAN,15.04.2026 20:00,11.22
CARREFOUR,15.04.2026 20:00,12.51
CORA,15.04.2026 20:00,9.53
KAUFLAND,15.04.2026 20:00,11.69
MEGA IMAGE SRL,15.04.2026 20:00,12.31
SELGROS,15.04.2026 20:00,11.19
AUCHAN,16.04.2026 04:00,11.69
CARREFOUR,16.04.2026 04:00,12.44
CORA,16.04.2026 04:00,9.59
KAUFLAND,16.04.2026 04:00,11.69
MEGA IMAGE SRL,16.04.2026 04:00,12.2
SELGROS,16.04.2026 04:00,11.19
AUCHAN,16.04.2026 20:00,11.69
CARREFOUR,16.04.2026 20:00,12.5
CORA,16.04.2026 20:00,9.59
KAUFLAND,16.04.2026 20:00,11.69
MEGA IMAGE SRL,16.04.2026 20:00,12.25
SELGROS,16.04.2026 20:00,11.19
AUCHAN,17.04.2026 04:00,11.27
CARREFOUR,17.04.2026 04:00,12.5
CORA,17.04.2026 04:00,9.51
KAUFLAND,17.04.2026 04:00,11.69
MEGA IMAGE SRL,17.04.2026 04:00,12.41
SELGROS,17.04.2026 04:00,11.19
