network,avg_price,min_price,max_price,stores
CORA,25.99,25.99,25.99,5
AUCHAN,28.21,14.74,29.49,23
CARREFOUR,29.55,29.55,29.55,30
MEGA IMAGE SRL,30.04,29.79,30.69,11
SELGROS,37.8,37.8,37.8,17

network,price_date,avg_price
SELGROS,13.04.2026 20:00,37.8
AUCHAN,15.04.2026 04:00,29.49
CARREFOUR,15.04.2026 04:00,29.55
CORA,15.04.2026 04:00,25.99
MEGA IMAGE SRL,15.04.2026 04:00,29.79
SELGROS,15.04.2026 04:00,37.8
AUCHAN,15.04.2026 20:00,28.9
CARREFOUR,15.04.2026 20:00,29.55
CORA,15.04.2026 20:00,25.99
MEGA IMAGE SRL,15.04.2026 20:00,29.9
SELGROS,15.04.2026 20:00,37.8
AUCHAN,16.04.2026 04:00,29.49
CARREFOUR,16.04.2026 04:00,29.55
CORA,16.04.2026 04:00,25.99
MEGA IMAGE SRL,16.04.2026 04:00,29.79
SELGROS,16.04.2026 04:00,37.8
AUCHAN,16.04.2026 20:00,29.49
CARREFOUR,16.04.2026 20:00,29.55
CORA,16.04.2026 20:00,25.99
MEGA IMAGE SRL,16.04.2026 20:00,29.79
SELGROS,16.04.2026 20:00,37.8
AUCHAN,17.04.2026 04:00,28.21
CARREFOUR,17.04.2026 04:00,29.55
CORA,17.04.2026 04:00,25.99
MEGA IMAGE SRL,17.04.2026 04:00,30.04
SELGROS,17.04.2026 04:00,37.8
