network,avg_price,min_price,max_price,stores
PENNY,1.99,1.99,1.99,2
CORA,2.29,2.29,2.29,5
CARREFOUR,2.79,2.79,2.79,25
KAUFLAND,2.79,2.79,2.79,166
MEGA IMAGE SRL,2.86,2.79,2.96,326
PROFI,3.16,1.95,3.39,509

network,price_date,avg_price
KAUFLAND,13.04.2026 20:00,2.79
PROFI,13.04.2026 20:00,3.15
CARREFOUR,15.04.2026 04:00,2.79
CORA,15.04.2026 04:00,2.29
KAUFLAND,15.04.2026 04:00,2.79
MEGA IMAGE SRL,15.04.2026 04:00,2.84
PROFI,15.04.2026 04:00,3.15
CARREFOUR,15.04.2026 20:00,2.79
CORA,15.04.2026 20:00,2.29
KAUFLAND,15.04.2026 20:00,2.79
MEGA IMAGE SRL,15.04.2026 20:00,2.84
PROFI,15.04.2026 20:00,3.15
CARREFOUR,16.04.2026 04:00,2.79
CORA,16.04.2026 04:00,2.29
KAUFLAND,16.04.2026 04:00,2.79
MEGA IMAGE SRL,16.04.2026 04:00,2.79
PROFI,16.04.2026 04:00,3.15
CARREFOUR,16.04.2026 20:00,2.79
CORA,16.04.2026 20:00,2.29
KAUFLAND,16.04.2026 20:00,2.79
MEGA IMAGE SRL,16.04.2026 20:00,2.81
PROFI,16.04.2026 20:00,3.15
CARREFOUR,17.04.2026 04:00,2.79
CORA,17.04.2026 04:00,2.29
KAUFLAND,17.04.2026 04:00,2.79
MEGA IMAGE SRL,17.04.2026 04:00,2.86
PENNY,17.04.2026 04:00,1.99
PROFI,17.04.2026 04:00,3.16
