network,avg_price,min_price,max_price,stores
SELGROS,10.35,10.35,10.35,1
CORA,13.59,13.59,13.59,1
AUCHAN,13.99,13.99,13.99,1
MEGA IMAGE SRL,14.49,14.49,14.49,16
CARREFOUR,14.71,13.99,16.99,12

network,price_date,avg_price
AUCHAN,15.04.2026 04:00,13.99
CARREFOUR,15.04.2026 04:00,14.38
CORA,15.04.2026 04:00,13.59
MEGA IMAGE SRL,15.04.2026 04:00,14.49
SELGROS,15.04.2026 04:00,10.35
AUCHAN,15.04.2026 20:00,13.99
CARREFOUR,15.04.2026 20:00,15.05
CORA,15.04.2026 20:00,13.59
MEGA IMAGE SRL,15.04.2026 20:00,14.49
AUCHAN,16.04.2026 04:00,13.99
CARREFOUR,16.04.2026 04:00,14.71
CORA,16.04.2026 04:00,13.59
MEGA IMAGE SRL,16.04.2026 04:00,14.49
SELGROS,16.04.2026 04:00,10.35
