network,avg_price,min_price,max_price,stores
PROFI,5.87,5.79,5.99,5
MEGA IMAGE SRL,5.96,5.89,6.29,12
CARREFOUR,5.98,5.45,6.89,5

network,price_date,avg_price
CARREFOUR,15.04.2026 04:00,5.74
CORA,15.04.2026 04:00,5.39
MEGA IMAGE SRL,15.04.2026 04:00,6.06
PROFI,15.04.2026 04:00,5.87
AUCHAN,15.04.2026 20:00,4.76
CARREFOUR,15.04.2026 20:00,6.1
CORA,15.04.2026 20:00,5.39
MEGA IMAGE SRL,15.04.2026 20:00,5.91
PROFI,15.04.2026 20:00,5.82
CARREFOUR,16.04.2026 04:00,5.98
MEGA IMAGE SRL,16.04.2026 04:00,5.96
PROFI,16.04.2026 04:00,5.87
