network,avg_price,min_price,max_price,stores
CORA,7.79,7.79,7.79,1
CARREFOUR,8.69,8.69,8.69,2
MEGA IMAGE SRL,9.29,9.29,9.29,2
PROFI,10.19,10.19,10.19,5

network,price_date,avg_price
CARREFOUR,15.04.2026 04:00,8.73
CORA,15.04.2026 04:00,7.79
MEGA IMAGE SRL,15.04.2026 04:00,9.29
PROFI,15.04.2026 04:00,10.45
AUCHAN,15.04.2026 20:00,8.38
CARREFOUR,15.04.2026 20:00,9.18
CORA,15.04.2026 20:00,7.79
MEGA IMAGE SRL,15.04.2026 20:00,9.29
PROFI,15.04.2026 20:00,10.15
CARREFOUR,16.04.2026 04:00,8.69
CORA,16.04.2026 04:00,7.79
MEGA IMAGE SRL,16.04.2026 04:00,9.29
PROFI,16.04.2026 04:00,10.19
