network,avg_price,min_price,max_price,stores
AUCHAN,7.99,7.99,7.99,11
CORA,8.05,8.05,8.05,5
PROFI,8.59,8.59,8.59,1
MEGA IMAGE SRL,9.39,9.39,9.39,68
CARREFOUR,9.45,7.69,9.89,192
SELGROS,10.14,9.88,10.77,17

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,8.79
SELGROS,13.04.2026 20:00,10.77
AUCHAN,15.04.2026 04:00,7.99
CARREFOUR,15.04.2026 04:00,8.79
CORA,15.04.2026 04:00,8.05
MEGA IMAGE SRL,15.04.2026 04:00,9.39
SELGROS,15.04.2026 04:00,9.88
AUCHAN,15.04.2026 20:00,7.99
CARREFOUR,15.04.2026 20:00,9.41
CORA,15.04.2026 20:00,8.05
MEGA IMAGE SRL,15.04.2026 20:00,9.39
SELGROS,15.04.2026 20:00,10.3
CARREFOUR,16.04.2026 04:00,9.26
MEGA IMAGE SRL,16.04.2026 04:00,9.39
SELGROS,16.04.2026 04:00,9.88
AUCHAN,16.04.2026 20:00,7.99
CARREFOUR,16.04.2026 20:00,9.29
CORA,16.04.2026 20:00,8.05
MEGA IMAGE SRL,16.04.2026 20:00,9.39
SELGROS,16.04.2026 20:00,10.1
AUCHAN,17.04.2026 04:00,7.99
CARREFOUR,17.04.2026 04:00,9.45
CORA,17.04.2026 04:00,8.05
MEGA IMAGE SRL,17.04.2026 04:00,9.39
PROFI,17.04.2026 04:00,8.59
SELGROS,17.04.2026 04:00,10.14
