network,avg_price,min_price,max_price,stores
PROFI,4.63,3.12,4.95,49
CORA,6.79,6.79,6.79,5
SELGROS,8.91,8.91,8.91,17
AUCHAN,9.19,9.19,9.19,17
MEGA IMAGE SRL,9.69,9.69,9.69,36
CARREFOUR,10.16,9.19,11.49,86

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,9.79
PROFI,13.04.2026 20:00,4.62
SELGROS,13.04.2026 20:00,8.91
AUCHAN,15.04.2026 04:00,9.19
CARREFOUR,15.04.2026 04:00,9.58
CORA,15.04.2026 04:00,6.79
MEGA IMAGE SRL,15.04.2026 04:00,9.69
SELGROS,15.04.2026 04:00,8.91
AUCHAN,15.04.2026 20:00,9.19
CARREFOUR,15.04.2026 20:00,10.09
CORA,15.04.2026 20:00,6.79
MEGA IMAGE SRL,15.04.2026 20:00,9.69
PROFI,15.04.2026 20:00,4.61
SELGROS,15.04.2026 20:00,8.91
CARREFOUR,16.04.2026 04:00,10.3
MEGA IMAGE SRL,16.04.2026 04:00,9.69
SELGROS,16.04.2026 04:00,8.91
AUCHAN,16.04.2026 20:00,9.19
CARREFOUR,16.04.2026 20:00,9.94
CORA,16.04.2026 20:00,6.79
MEGA IMAGE SRL,16.04.2026 20:00,9.69
PROFI,16.04.2026 20:00,4.29
SELGROS,16.04.2026 20:00,8.91
AUCHAN,17.04.2026 04:00,9.19
CARREFOUR,17.04.2026 04:00,10.16
CORA,17.04.2026 04:00,6.79
MEGA IMAGE SRL,17.04.2026 04:00,9.69
PROFI,17.04.2026 04:00,4.63
SELGROS,17.04.2026 04:00,8.91
