network,avg_price,min_price,max_price,stores
AUCHAN,0.24,0.23,0.26,5
MEGA IMAGE SRL,0.45,0.45,0.49,174
KAUFLAND,0.45,0.45,0.45,167
CARREFOUR,0.5,0.39,0.59,93
PROFI,0.59,0.59,0.59,806
CORA,29.0,29.0,29.0,5

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,0.48
KAUFLAND,13.04.2026 20:00,0.45
PROFI,13.04.2026 20:00,0.59
CARREFOUR,15.04.2026 04:00,0.45
CORA,15.04.2026 04:00,29.0
KAUFLAND,15.04.2026 04:00,0.45
MEGA IMAGE SRL,15.04.2026 04:00,0.45
PROFI,15.04.2026 04:00,0.59
AUCHAN,15.04.2026 20:00,0.24
CARREFOUR,15.04.2026 20:00,0.5
CORA,15.04.2026 20:00,29.0
KAUFLAND,15.04.2026 20:00,0.45
MEGA IMAGE SRL,15.04.2026 20:00,0.45
PROFI,15.04.2026 20:00,0.59
CARREFOUR,16.04.2026 04:00,0.48
KAUFLAND,16.04.2026 04:00,0.45
MEGA IMAGE SRL,16.04.2026 04:00,0.45
PROFI,16.04.2026 04:00,0.59
AUCHAN,16.04.2026 20:00,0.26
CARREFOUR,16.04.2026 20:00,0.49
CORA,16.04.2026 20:00,29.0
KAUFLAND,16.04.2026 20:00,0.45
MEGA IMAGE SRL,16.04.2026 20:00,0.45
PROFI,16.04.2026 20:00,0.59
AUCHAN,17.04.2026 04:00,0.24
CARREFOUR,17.04.2026 04:00,0.5
CORA,17.04.2026 04:00,29.0
KAUFLAND,17.04.2026 04:00,0.45
MEGA IMAGE SRL,17.04.2026 04:00,0.45
PROFI,17.04.2026 04:00,0.59
