network,avg_price,min_price,max_price,stores
SELGROS,5.99,5.99,5.99,17
MEGA IMAGE SRL,6.49,6.49,6.49,93
AUCHAN,6.73,5.85,7.29,12
KAUFLAND,7.31,7.31,7.31,167

network,price_date,avg_price
KAUFLAND,13.04.2026 20:00,7.31
SELGROS,13.04.2026 20:00,5.99
KAUFLAND,15.04.2026 04:00,7.31
MEGA IMAGE SRL,15.04.2026 04:00,6.49
SELGROS,15.04.2026 04:00,5.99
AUCHAN,15.04.2026 20:00,6.67
KAUFLAND,15.04.2026 20:00,7.31
MEGA IMAGE SRL,15.04.2026 20:00,6.49
SELGROS,15.04.2026 20:00,5.99
KAUFLAND,16.04.2026 04:00,7.31
MEGA IMAGE SRL,16.04.2026 04:00,6.49
SELGROS,16.04.2026 04:00,5.99
AUCHAN,16.04.2026 20:00,7.29
KAUFLAND,16.04.2026 20:00,7.31
MEGA IMAGE SRL,16.04.2026 20:00,6.49
SELGROS,16.04.2026 20:00,5.99
AUCHAN,17.04.2026 04:00,6.73
KAUFLAND,17.04.2026 04:00,7.31
MEGA IMAGE SRL,17.04.2026 04:00,6.49
SELGROS,17.04.2026 04:00,5.99
