network,avg_price,min_price,max_price,stores
CORA,5.01,4.69,5.09,5
SELGROS,5.49,5.49,5.49,17
MEGA IMAGE SRL,5.59,5.59,5.59,87
AUCHAN,5.61,5.19,5.68,26
KAUFLAND,5.69,5.69,5.69,167
CARREFOUR,6.09,5.39,6.89,132
PROFI,6.53,5.49,6.85,813

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,5.39
KAUFLAND,13.04.2026 20:00,5.69
PROFI,13.04.2026 20:00,6.53
SELGROS,13.04.2026 20:00,5.49
AUCHAN,15.04.2026 04:00,5.68
CARREFOUR,15.04.2026 04:00,5.69
CORA,15.04.2026 04:00,5.09
KAUFLAND,15.04.2026 04:00,5.69
MEGA IMAGE SRL,15.04.2026 04:00,5.59
PROFI,15.04.2026 04:00,6.62
SELGROS,15.04.2026 04:00,5.49
AUCHAN,15.04.2026 20:00,5.62
CARREFOUR,15.04.2026 20:00,6.03
CORA,15.04.2026 20:00,5.03
KAUFLAND,15.04.2026 20:00,5.69
MEGA IMAGE SRL,15.04.2026 20:00,5.59
PROFI,15.04.2026 20:00,6.55
SELGROS,15.04.2026 20:00,5.49
AUCHAN,16.04.2026 04:00,5.68
CARREFOUR,16.04.2026 04:00,5.39
CORA,16.04.2026 04:00,5.09
KAUFLAND,16.04.2026 04:00,5.69
MEGA IMAGE SRL,16.04.2026 04:00,5.59
PROFI,16.04.2026 04:00,6.66
SELGROS,16.04.2026 04:00,5.49
AUCHAN,16.04.2026 20:00,5.68
CARREFOUR,16.04.2026 20:00,5.62
CORA,16.04.2026 20:00,5.09
KAUFLAND,16.04.2026 20:00,5.69
MEGA IMAGE SRL,16.04.2026 20:00,5.59
PROFI,16.04.2026 20:00,6.49
SELGROS,16.04.2026 20:00,5.49
AUCHAN,17.04.2026 04:00,5.61
CARREFOUR,17.04.2026 04:00,6.09
CORA,17.04.2026 04:00,5.01
KAUFLAND,17.04.2026 04:00,5.69
MEGA IMAGE SRL,17.04.2026 04:00,5.59
PROFI,17.04.2026 04:00,6.53
SELGROS,17.04.2026 04:00,5.49
