network,avg_price,min_price,max_price,stores
AUCHAN,47.99,40.99,50.99,10
SUPECO,48.99,48.99,48.99,19
CORA,50.19,50.19,50.19,5
SELGROS,50.65,50.65,50.65,17
MEGA IMAGE SRL,51.52,51.39,55.19,182
CARREFOUR,52.92,50.99,57.99,260
PROFI,54.96,52.29,58.29,410

network,price_date,avg_price
CARREFOUR,13.04.2026 20:00,50.99
PROFI,13.04.2026 20:00,53.91
SELGROS,13.04.2026 20:00,50.65
CARREFOUR,15.04.2026 04:00,51.97
CORA,15.04.2026 04:00,50.19
MEGA IMAGE SRL,15.04.2026 04:00,51.7
PROFI,15.04.2026 04:00,54.99
SELGROS,15.04.2026 04:00,50.65
SUPECO,15.04.2026 04:00,48.99
AUCHAN,15.04.2026 20:00,47.99
CARREFOUR,15.04.2026 20:00,53.19
CORA,15.04.2026 20:00,50.19
MEGA IMAGE SRL,15.04.2026 20:00,51.51
PROFI,15.04.2026 20:00,54.99
SELGROS,15.04.2026 20:00,50.65
SUPECO,15.04.2026 20:00,48.99
CARREFOUR,16.04.2026 04:00,52.1
CORA,16.04.2026 04:00,50.19
MEGA IMAGE SRL,16.04.2026 04:00,51.39
PROFI,16.04.2026 04:00,54.99
SELGROS,16.04.2026 04:00,50.65
CARREFOUR,16.04.2026 20:00,52.77
CORA,16.04.2026 20:00,50.19
MEGA IMAGE SRL,16.04.2026 20:00,51.5
PROFI,16.04.2026 20:00,54.99
SELGROS,16.04.2026 20:00,50.65
AUCHAN,17.04.2026 04:00,47.99
CARREFOUR,17.04.2026 04:00,52.92
CORA,17.04.2026 04:00,50.19
MEGA IMAGE SRL,17.04.2026 04:00,51.52
PROFI,17.04.2026 04:00,54.96
SELGROS,17.04.2026 04:00,50.65
SUPECO,17.04.2026 04:00,48.99
