network,avg_price,min_price,max_price,stores
SELGROS,5.66,5.66,5.66,1
PENNY,6.29,6.29,6.29,18
CORA,6.79,6.79,6.79,1
MEGA IMAGE SRL,7.69,7.69,7.69,13
PROFI,7.99,7.99,7.99,16
KAUFLAND,8.03,8.03,8.03,8

network,price_date,avg_price
CORA,15.04.2026 20:00,6.79
KAUFLAND,15.04.2026 20:00,8.03
MEGA IMAGE SRL,15.04.2026 20:00,7.69
PENNY,15.04.2026 20:00,6.29
PROFI,15.04.2026 20:00,7.99
SELGROS,15.04.2026 20:00,5.66
CORA,17.04.2026 04:00,6.79
KAUFLAND,17.04.2026 04:00,8.03
MEGA IMAGE SRL,17.04.2026 04:00,7.69
PENNY,17.04.2026 04:00,6.29
PROFI,17.04.2026 04:00,7.99
SELGROS,17.04.2026 04:00,5.66
