id,product,category
1046475,Cafea Prajita Si Macinata Lavazza Qualita Oro 250 G,"CAFEA, CEAI"
1015184,Cafea Prajita Si Macinata Lavazza Qualita Rossa 250 G,"CAFEA, CEAI"
1023256,"Cafea Prajita Si Macinata Tchibo Family, 500g","CAFEA, CEAI"
1058740,Cafea Solubila Auchan 200 G,"CAFEA, CEAI"
1055237,Cafea Solubila Auchan Crema 160g,"CAFEA, CEAI"
1087549,Cafea Solubila Auchan Gold Intenso Decofeinizata 100 G,"CAFEA, CEAI"
1114906,"Cafea Solubila Auchan Gold Intenso, Liofilizata 100 G","CAFEA, CEAI"
1010953,Cafea Solubila Auchan Liofilizata Brazilia 100 G,"CAFEA, CEAI"
1064952,Cafea Solubila Auchan Liofilizata Plicuri 25 X 2 G,"CAFEA, CEAI"
1099826,Cafea Solubila Decofeinizata Auchan Plicuri 25 X 2 G,"CAFEA, CEAI"
1032950,"Cafea Solubila Espresso Intense Davidoff 57, 100 G","CAFEA, CEAI"
1031700,Cafea Solubila Jacobs Velvet 200 G,"CAFEA, CEAI"
1030414,"Cafea Solubila Jacobs Velvet, 100g","CAFEA, CEAI"
1037429,Cafea Solubila Nescafe 3 In 1 Brown Sugar 17g,"CAFEA, CEAI"
1042041,"Cafea Solubila Nescafe Gold, 100g","CAFEA, CEAI"
1028229,Cafea Tchibo Espresso Milano Boabe 500 G,"CAFEA, CEAI"
1015477,Cafea Tchibo Espresso Sicilia Boabe 500 G,"CAFEA, CEAI"
1138483,"Cafea Verde Capsule Cu Ganoderma Foodness Dolce Gusto, 10 Capsule","CAFEA, CEAI"
1076436,Cafemio Cappuccino  0.25pet,"CAFEA, CEAI"
1073050,Cafemio Ice Coffee Esspreso M 250ml,"CAFEA, CEAI"
1011809,Cafemio Macchiato  0.25pet,"CAFEA, CEAI"
1099805,Cafemio Vanilla Nut 0.25pet,"CAFEA, CEAI"
1425022,Caffe Latte 250ml Cfr Sensat,"CAFEA, CEAI"
1011630,Caffe Latte Starbucks 220ml,"CAFEA, CEAI"
1027198,Cafissimo Caffe Crema Colombia Andino,"CAFEA, CEAI"
1041065,Cafissimo Caffe Rich Aroma 10capsx8,"CAFEA, CEAI"
1025939,Cafissimo Espresso Elegant Aroma 10 Capsx8,"CAFEA, CEAI"
1425024,Cappuccino 250ml Cfr Sensat,"CAFEA, CEAI"
1042056,Cappuccino Cu Aroma De Ciocolata Auchan 8 X 18 G,"CAFEA, CEAI"
1028212,"Cappuccino Dolce Vita Kruger Fara Zahar, 150 G","CAFEA, CEAI"
1055739,Cappuccino Latte 190ml Nescafe,"CAFEA, CEAI"
1019974,Cappuccino Starbucks 220ml,"CAFEA, CEAI"
1062353,Caps  Lungo Prof 10x5.2g L`Or,"CAFEA, CEAI"
1022118,Caps Cortado Expr Decaf 99.2g,"CAFEA, CEAI"
1056744,Caps Decaf 10x5.2g L`Or,"CAFEA, CEAI"
1035524,Caps Espr Clas Jacobs 52g,"CAFEA, CEAI"
1023578,Caps Espr Rist Jacobs 52sg,"CAFEA, CEAI"
1012131,Caps Espresso 88g Dlc Gst,"CAFEA, CEAI"
1061855,Caps Espresso Colombia 52gl`Or,"CAFEA, CEAI"
1041908,Caps Espresso Lirica 53g Juliu,"CAFEA, CEAI"
1014591,Caps Espresso Supremo 52g L`Or,"CAFEA, CEAI"
1024235,Caps Lungo Int Jacobs 52sg,"CAFEA, CEAI"
1081358,Caps Madagascar 132g Starbucks,"CAFEA, CEAI"
1043499,Caps Ristretto 10x5.2g  L`Or,"CAFEA, CEAI"
1042948,Caps Sig Bl Expresso 112g,"CAFEA, CEAI"
1054984,Caps Splendente 10x5.2g  L`Or,"CAFEA, CEAI"
1088259,"Capsule Cafea Decofeinizata Auchan, 10 X 70 G","CAFEA, CEAI"
1022205,"Capsule Cafea Lunga Auchan, 52g, 10 Capsule","CAFEA, CEAI"
1055223,"Capsule Cafea Ristretto Auchan, 52g, 10 Capsule","CAFEA, CEAI"
1028419,Capsule Capp 120g Starbucks,"CAFEA, CEAI"
1018449,Capsule Colombia 66g Starbucks,"CAFEA, CEAI"
1013259,Capsule Crml 127.8g Starbucks,"CAFEA, CEAI"
1023763,Capsule De Cafea Starbucks Espresso Roast 66 G,"CAFEA, CEAI"
1015595,"Capsule De Cafea Starbucks Latte Macchiato, 129 G","CAFEA, CEAI"
1032875,"Capsule De Cafea Starbucks Nespresso Espresso Roast, 57 G","CAFEA, CEAI"
1049792,"Capsule Espresso Auchan, 52g, 10 Capsule","CAFEA, CEAI"
1063662,Capsule Flat White 187.2g,"CAFEA, CEAI"
1029591,Capsule Lungo  104g,"CAFEA, CEAI"
1418668,Capsx10 Espreso Cafissimo78g,"CAFEA, CEAI"
1425043,Caramel Latte 250ml Crf Sensat,"CAFEA, CEAI"
1010304,Ceai   Fr De Livada 40 Grbelin,"CAFEA, CEAI"
1018447,Ceai  Capsuni Fragi 40 Gbelin,"CAFEA, CEAI"
1013472,Ceai  Galbenele 50g Plafar,"CAFEA, CEAI"
1025254,"Ceai 5 O' Clock Rooibos Cu Capsuni Si Trandafir, 80 G","CAFEA, CEAI"
1021021,"Ceai 5 O'Clock Cu Aroma De Mar Si Scortisoara, 80 G","CAFEA, CEAI"
1070938,Ceai Afine 75gr Vedda,"CAFEA, CEAI"
1111690,"Ceai Alb Eco Auchan, 15 X 2.25g","CAFEA, CEAI"
1018567,"Ceai Antiadipos Vedda 60 G, Plicuri","CAFEA, CEAI"
1031535,Ceai Asiatic Happy Me English Tea Shop 30 G,"CAFEA, CEAI"
1023782,"Ceai Belin Cu Fructe De Padure, 40 G","CAFEA, CEAI"
1120640,"Ceai Belin Cu Rooibos Si Portocale, 35 G","CAFEA, CEAI"
1121555,Ceai Belin Musetel 80 X1.3 G,"CAFEA, CEAI"
1015327,Ceai Caps+Fragi 40g Aromfr.Far,"CAFEA, CEAI"
1017128,Ceai Cu Lamaie 40g Fares,"CAFEA, CEAI"
1097209,"Ceai Cu Rooibos, Ciocolata Si Vanilie English Tea Shop 40 G","CAFEA, CEAI"
1043421,Ceai De Fructe 5 O'Clock Cu Bucati De Mar Si Petale De Trandafir 80g,"CAFEA, CEAI"
1030222,Ceai De Fructe 5 O'Clock Cu Merisor Si Capsune 80g,"CAFEA, CEAI"
1115756,"Ceai De Fructe Cu Capsune Auchan, Plicuri, 30g","CAFEA, CEAI"
1015526,Ceai De Fructe Pina Colada 5 O' Clock 80g,"CAFEA, CEAI"
1107404,"Ceai De Galbenele Auchan, Plicuri, 30g","CAFEA, CEAI"
1015914,"Ceai De Iasomie Si Trandafir 5 O' Clock, 80 G","CAFEA, CEAI"
1076398,"Ceai De Menta Auchan, Plicuri, 30g","CAFEA, CEAI"
1088018,"Ceai De Musetel Auchan, Plicuri, 30g","CAFEA, CEAI"
1043416,"Ceai De Plante Sunatoare Auchan, Plicuri, 30g","CAFEA, CEAI"
1076042,"Ceai De Tei Si Lamaie Auchan, Plicuri, 20g","CAFEA, CEAI"
1033447,Ceai Digestie Usoara 30gfares,"CAFEA, CEAI"
1074570,Ceai Earl Grey Twinings 100 G,"CAFEA, CEAI"
1033592,Ceai Echinaceea 20pl X1.5g Far,"CAFEA, CEAI"
1060465,Ceai Englezesc Auchan 25 De Pliculete,"CAFEA, CEAI"
1037438,"Ceai Evolet Sensation Cu Aroma De Fructe De Padure, 20 X 2.25 G","CAFEA, CEAI"
1085239,"Ceai Evolet Sensation Cu Aroma De Ghimbir Si Lamaie, 20 X 2.25 G","CAFEA, CEAI"
1035283,"Ceai Evolet Sensation Cu Aroma De Portocale, 20 X 2.25 G","CAFEA, CEAI"
1024840,Ceai Fares Cu Merisoare Si Zmeura 40 G / 20 De Plicuri,"CAFEA, CEAI"
1053520,Ceai Fr Padure 100x1.5g Fares,"CAFEA, CEAI"
1037239,Ceai Fr.Carpatilor 20pli Fares,"CAFEA, CEAI"
1013509,Ceai Fructe Padure 20p Lipton,"CAFEA, CEAI"
1022048,Ceai Galbenele 20pl X1g Fares,"CAFEA, CEAI"
1017089,Ceai Gastric Fares 20 Plicuri X 1.5 G,"CAFEA, CEAI"
1065105,"Ceai Infuzie Taylors Cu Gust De Mure Si Zmeura, 40 G","CAFEA, CEAI"
1039695,"Ceai Infuzie Taylors Cu Gust De Visine, 50 G","CAFEA, CEAI"
1015525,Ceai Lavanda 20pl X1g Fares,"CAFEA, CEAI"
1032089,Ceai Menta 20g Fares,"CAFEA, CEAI"
1031272,"Ceai Mix Cu Fructe De Padure Auchan, Plicuri, 30g","CAFEA, CEAI"
1079163,Ceai Natural Fares Antistres 30 G / 20 De Plicuri,"CAFEA, CEAI"
1012896,Ceai Natural Fares Pentru Un Tranzit Rapid 20 De Plicuri,"CAFEA, CEAI"
1019724,Ceai Natural Fares Protector Hepatic 20 De Plicuri,"CAFEA, CEAI"
1047544,Ceai Negru 25p Twinings,"CAFEA, CEAI"
1076087,"Ceai Negru Auchan, 80g","CAFEA, CEAI"
1017459,Ceai Negru Earl Grey,"CAFEA, CEAI"
1032896,"Ceai Negru Taylors Yorkshire, 63 G","CAFEA, CEAI"
1213726,"Ceai Negru Tipson Latte, Artar Si Aroma De Ciocolata, 30 Plicuri","CAFEA, CEAI"
1020694,"Ceai New English Tea Party Mini Tin Triple Pack, 70 G","CAFEA, CEAI"
1030875,"Ceai Organic English Tea Shop, Green Sencha, 20 Plicuri, 40g","CAFEA, CEAI"
1091801,"Ceai Piramida Evolet Alb Si Trandafiri, 20 X 2.25 G","CAFEA, CEAI"
1073861,"Ceai Piramida Evolet Yerba Mate, 20 X 2.25 G","CAFEA, CEAI"
1045481,"Ceai Plafar Capsune, Zmeura, Cirese Si Plante Medicinale 40 G","CAFEA, CEAI"
1069845,"Ceai Plafar Cu Macese, 80g","CAFEA, CEAI"
1029416,Ceai Silueta Perfecta20x1.5g,"CAFEA, CEAI"
1067728,Ceai Soc 20pl X1.5g Fares,"CAFEA, CEAI"
1023786,Ceai Somn Linistit 30g Fares,"CAFEA, CEAI"
1019240,Ceai Sunatoare 20g Fares,"CAFEA, CEAI"
1048948,"Ceai Taylors Cu Gust De Lamaie Si Ghimbir, 40 G","CAFEA, CEAI"
1084494,"Ceai Taylors Cu Gust De Limomada Si Trandafir, 50 G","CAFEA, CEAI"
1032997,"Ceai Taylors Cu Gust De Mandarina Si Ghimbir, 50 G","CAFEA, CEAI"
1010574,"Ceai Taylors Cu Gust De Mar Si Scortisoara, 50 G","CAFEA, CEAI"
1015875,Ceai Tensiune Fares 20 Plicuri X 1.5 G,"CAFEA, CEAI"
1036176,Ceai Twinings Gunpowder Tin 100g,"CAFEA, CEAI"
1075785,Ceai Verde  Ar Lam 25x1.6g Twi,"CAFEA, CEAI"
1044528,Ceai Verde 40g Fares,"CAFEA, CEAI"
1019285,"Ceai Verde 5 O'Clock Cu Catina, 80 G","CAFEA, CEAI"
1012841,Ceai Verde Ar Menta 25x1.5g Tw,"CAFEA, CEAI"
1027883,Ceai Verde Menta 80g 5 Oclock,"CAFEA, CEAI"
1018751,Ceai Verde Pur 25x2g Twinings,"CAFEA, CEAI"
1030015,"Ceai Verde Taylors Cu Gust De Capsuni Si Vanilie, 30 G","CAFEA, CEAI"
1028427,"Ceai Verde Taylors Cu Iasomie, 40 G","CAFEA, CEAI"
1019094,Ceai Verde&Iasomie 25x1.8g Twi,"CAFEA, CEAI"
1089860,Ceai Verde&Rodie English Tea Shop 40 G,"CAFEA, CEAI"
1035337,Ceai Zmeura Capsune 20p Lipton,"CAFEA, CEAI"
1025796,Cicoare Cafea Auchan 250 G,"CAFEA, CEAI"
1017961,Ciocolata Calda Capsule Jacobs Milka,"CAFEA, CEAI"
1016229,Ciocolata Calda La Festa Alba 250 G,"CAFEA, CEAI"
1048878,Ciocolata Calda La Festa Cu Caramel 250 G,"CAFEA, CEAI"
1041961,Ciocolata Calda Nescafe Dolce Gusto 16 Capsule,"CAFEA, CEAI"
1035409,Citrus Delight 20pyt Lipton,"CAFEA, CEAI"
1012254,Coffeeta 400g Punga,"CAFEA, CEAI"
1027149,Coffeeta Clasic 200g,"CAFEA, CEAI"
1033828,Dallmayr Cafea Macin Ethiopia500g,"CAFEA, CEAI"
1048274,Dallmayr Prodomo Cafea Boabe 500g,"CAFEA, CEAI"
1035199,Davidoff Cafea Boabe E57 500g,"CAFEA, CEAI"
1064451,Davidoff Cafea Instant Fine Aro100g,"CAFEA, CEAI"
1034351,Dlc Gst Coffee Moka 144g Nesc,"CAFEA, CEAI"
1013889,Dlc Gst Decaf.112g Nescafe,"CAFEA, CEAI"
1058654,Dolce Gusto Cortado 100.8g Nes,"CAFEA, CEAI"
1052825,Dolce Gusto Espresso Barista 16x7.5g,"CAFEA, CEAI"
1014745,Dolce Gusto Espresso Rist Ard,"CAFEA, CEAI"
1023845,Doncafe Cafea Boabe Espresso Cremoso 1kg,"CAFEA, CEAI"
1117983,"Espresso Decaffeinato Auchan, 52g, 10 Capsule","CAFEA, CEAI"
1023210,Espresso Latte 190ml Nescafe,"CAFEA, CEAI"
1063703,Fortuna Cafea Instant 50g,"CAFEA, CEAI"
1041589,Fortuna Rendez Vous Cafea Insta1.8g,"CAFEA, CEAI"
1034671,Fortuna Rendez Vous Cafea Macin500g,"CAFEA, CEAI"
1434758,Frappuccino Caramel Sarat250ml,"CAFEA, CEAI"
1017116,Frappuccino Coffee 250ml Starb,"CAFEA, CEAI"
1049417,"Granule De Cacao Auchan, Cu Continut Redus De Grasime, 800g","CAFEA, CEAI"
1029257,Illy Filtru Cafea Macinata 250g,"CAFEA, CEAI"
1018761,Jacobs 3 In 1 Cafea Instant Intense 17.5g,"CAFEA, CEAI"
1400477,Jacobs Café Crema Intensiv Cafea Boabe 1kg,"CAFEA, CEAI"
1039713,Jacobs Cappuccino Milka 8x18g,"CAFEA, CEAI"
1011646,Jacobs Ice Coffee 24x18g,"CAFEA, CEAI"
1089320,Jacobs Iced Cappuccino Ar Origin 8x17.8g,"CAFEA, CEAI"
1016636,Jacobs Kronung  Decafein 250g,"CAFEA, CEAI"
1033172,Jacobs Kronung Cafea 100g,"CAFEA, CEAI"
1064248,Jacobs Kronung Cafea Solubila 100g,"CAFEA, CEAI"
1014737,Julius Meinl Trend Collection Caffe Crema Boabe 1kg,"CAFEA, CEAI"
1024023,L Or Tassimo Cafe Long Classic 104g,"CAFEA, CEAI"
1133911,L'Or Espresso Supremo,"CAFEA, CEAI"
1391237,Lavazza Cafe Latte Rtd 250 Ml,"CAFEA, CEAI"
1032147,Lavazza Cafea Boabe Qualit Oro500g,"CAFEA, CEAI"
1391236,Lavazza Cappucino Rtd 250 Ml,"CAFEA, CEAI"
1391235,Lavazza Espresso Rtd 250 Ml,"CAFEA, CEAI"
1042405,Macchiato Latte 190ml Nescafe,"CAFEA, CEAI"
1104039,Movenpick Cafe Crema Cafea Boabe 1kg,"CAFEA, CEAI"
1090055,Natura Ceai Verde. Ghimbir. Lamaie20x1.5,"CAFEA, CEAI"
1018221,Nescafe Brasero Borcan 200g,"CAFEA, CEAI"
1038163,Nescafe Brasero Borcan 50g,"CAFEA, CEAI"
1024342,Nescafe Brasero Cafea Decaf 100g,"CAFEA, CEAI"
1073960,Nescafe Dg Cappuccino 186.4g,"CAFEA, CEAI"
1079259,Nesquik Cacao Instant 2x400g+Pahar,"CAFEA, CEAI"
1021589,Nesquik Cacao Instant 400g,"CAFEA, CEAI"
1051640,P Vedda Ceai Detox 20x2.5,"CAFEA, CEAI"
1033778,P Vedda Ceai Digest 20x2.5g,"CAFEA, CEAI"
1117045,P Vedda Ceai Slim 1 20x2.5,"CAFEA, CEAI"
1038535,P Vedda Ceai Slim 2 20x2.5,"CAFEA, CEAI"
1039804,"Pachet Capsule Cafea Auchan, 52g X 10 Bucati","CAFEA, CEAI"
1013761,"Pachet Capsule Cafea Decofeinizata Auchan, 52g X 10 Bucati","CAFEA, CEAI"
1073783,"Pachet Capsule Cafea Ristretto Auchan, 52g X 10 Bucati","CAFEA, CEAI"
1032719,Prettea Tquick Filtre De Ceai100buc,"CAFEA, CEAI"
1028172,Privat Cafea African Blue 250g,"CAFEA, CEAI"
1019234,Privat Kaffee Guatemala 250 G,"CAFEA, CEAI"
1051803,"Purina One Urinary Care Adult Cu Pui Si Grau, 800g","CAFEA, CEAI"
1070482,Schwartau Sirop Cafea Caramel 200ml,"CAFEA, CEAI"
1046500,Schwartau Sirop Cafea Vanilie 200ml,"CAFEA, CEAI"
1021481,Starbucks Cafea Blonde 10caps,"CAFEA, CEAI"
1020013,Starbucks Cafea Houseblend 10caps,"CAFEA, CEAI"
1032078,Starbucks Cafea Verona 10caps,"CAFEA, CEAI"
1021299,Starbucks Doubleshot Espresso 200ml,"CAFEA, CEAI"
1054483,Stb Caramel Macchiato 220ml,"CAFEA, CEAI"
1169464,Stb Frappuccino Caramel 250ml,"CAFEA, CEAI"
1434757,Stb Summer Esc.Aroma Fistic220,"CAFEA, CEAI"
1407979,Stb Tripleshot Espre,"CAFEA, CEAI"
1407980,Stb Tripleshot Esprs.0%Zhr 300,"CAFEA, CEAI"
1035494,Tassimo Cafea Caps Caramel Mac 268g,"CAFEA, CEAI"
1034386,Tassimo Cafea Caps Latte Macch 264g,"CAFEA, CEAI"
1039874,Tassimo Caffe Crema Intenso 132.8g,"CAFEA, CEAI"
1032112,Tassimo Espresso Ristretto 192g,"CAFEA, CEAI"
1047187,Tassimo Jacobs Cafe Crema Caps16x7g,"CAFEA, CEAI"
1040240,Tchibo Barista Cafea Boabe Crema1kg,"CAFEA, CEAI"
1047985,Tchibo Barista Espresso Cafea Boabe 1kg,"CAFEA, CEAI"
1060393,Tchibo Cafe Crema Espresso Cafea Boabe 1kg,"CAFEA, CEAI"
1017238,Tchibo Cafiss Capsule Brasil10x8g,"CAFEA, CEAI"
1030957,Tchibo Cafissimo Capsule Espresso Intense Aroma 10x8g,"CAFEA, CEAI"
1051998,Tchibo Milano Cafea Espresso Boabe 1kg,"CAFEA, CEAI"
1083322,"Ts Detox Tea - Musetel, Ghimbir, Turmeric, Coriandru, Chimen, Cardamom Si Piper Negru, 1.3 G X 20","CAFEA, CEAI"
1054286,"Ts Digestive Support - Musetel, Coriandru, Menta, Chimen, Ghimbir, Licorice Si Cardamom, 1.3 X 20","CAFEA, CEAI"
1048938,"Ts Immune Booster - Menta, Macese, Chimen, Lemongrass, Rooiboos Organic Si Licorice, 1.3 G X 20","CAFEA, CEAI"
1012676,"Ts Liver Cleanse - Menta, Papadie, Coriandru, Chimen, Frunze De Curry Si Turmeric, 1.3 G X 20","CAFEA, CEAI"
1041314,"Ts Sleep Well - Musetel, Lemongrass, Busuioc, Ginseng Si Nucsoara, 1.3 G X 20","CAFEA, CEAI"
1018292,"Ts Slim Teas - Ceai Verde Pur De Ceylon, Musetel, Macese, Coriandru Si Hibiscus, 1.3 G X 20","CAFEA, CEAI"
1417087,Z Muller Kaffee Frappe Alune 1.3% 377ml,"CAFEA, CEAI"
1417086,Z Muller Kaffee Frappe Caramel 1.4%377ml,"CAFEA, CEAI"
1417088,Z Muller Kaffee Frappe Vanilie 1.3%378ml,"CAFEA, CEAI"
1236482,Aripi Crispy Picante Kg,CARNE
998913,Bastonase Pui Crema De Branza,CARNE
999664,Carnati Grosi Afumati La Cuptor/Kg,CARNE
1393240,Carnati Gulas Cu Cascaval La Cuptor/ Kg,CARNE
999754,Carnati Proaspeti Subtiri La Cuptor/Kg,CARNE
999770,Carnati Subtiri Afumati La Cuptor/Kg,CARNE
1279172,Carne Tocata Amestec Vrac,CARNE
1279173,Carne Tocata De Vita Vrac,CARNE
999853,Carne Tocata Din Spata Porc  T,CARNE
1332972,Carne Tocata Din Spata Porc Vr,CARNE
1279174,Carne Tocata Porc Vrac,CARNE
1000319,Ceafa De Porc Condimentata La Cuptor/Kg,CARNE
1000635,Chiftele Pui Kg,CARNE
1000874,Coaste Porc Bbq  Gastro,CARNE
1002320,File Din Piept De Pui Condim La Cuptor/Kg,CARNE
1406190,Frigar Piept Porc Mar Pt Grata,CARNE
1432788,Frigarui Ceafa Mar Pt Gratar V,CARNE
1432789,Frigarui Ceafa Porc Vrac,CARNE
1239178,Frigarui De Oaie Vid,CARNE
1002633,Frigarui Piept Porc Mar Arizon,CARNE
1002636,Frigarui Piept Porc Mar. Vrac,CARNE
1002637,Frigarui Piept Porc Natur,CARNE
1279189,Frigarui Piept Porc Natur Vrac,CARNE
1416296,Frigarui Piept Porc Tfm Lp,CARNE
1310468,Mate Vita 5m,CARNE
1018080,Mesterul Mez.Condiment Ptr.Pastrama 1kg,CARNE
1004813,Mici Gratar Gastro Kg,CARNE
1421680,Mici La Cuptor Comtim /Kg,CARNE
1421861,Mici La Cuptor Integra /Kg,CARNE
1421683,Mici La Cuptor Peris /Kg,CARNE
1436708,Mix Condim Carnati Carmangerie 944g,CARNE
1436707,Mix Condiment Carnati Ceapa 1.272kg,CARNE
1436709,Mix Condiment Carnati Usturoi 918g,CARNE
1427029,Oase Tubulare Felii Bl Angus M,CARNE
1164781,Ossobucco Black Angus,CARNE
1423191,Pastrama Berbecut Zvantata Ist,CARNE
1240406,Pastrama De Oaie Integrala Afu,CARNE
1240407,Pastrama Din Spata De Oaie Vid,CARNE
1422910,Pastrama Oaie Afumata Vrac Mos,CARNE
1279199,Pastrama Oaie Vrac,CARNE
1279200,Pastrama Pulpa Oaie Vrac,CARNE
1279201,Pastrama Pulpa Porc Vrac,CARNE
1378807,Pui La Cuptor Condimentat (M.P.),CARNE
1343915,Pui La Cuptor Condimentat Cu Usturoi / Kg,CARNE
1007180,Pui La Cuptor Condimentat Cu Usturoi Gastro,CARNE
1310424,Pui La Cuptor Condimentat Cu Usturoi/Kg,CARNE
1007181,Pui La Cuptor Condimentat Gastro,CARNE
1310437,Pui La Cuptor Condimentat/Kg,CARNE
1343916,Pulpe Inferioare La Cuptor / Kg,CARNE
1310441,Pulpe Pui Superioare Cu Barbeque /Kg,CARNE
1007655,Pulpe Pui Superioare Cu Barbeque Kg,CARNE
1007681,Pulpe Superioare La Cuptor /Kg,CARNE
1008529,Scaricica De Porc Marinata Gastro,CARNE
1008554,Scaricica Porc Marinata Picanta Kg,CARNE
1009094,Strips  Pui  Picant Gastro,CARNE
1236485,Stripsuri Picante De Pui Kg,CARNE
1386615,Stripsuri Picante De Pui Prajite /Kg,CARNE
1121569,Abonett Tartine Crocante Fara Gluten Cu Quinoa 100,"COFETARIE, DESERT, DULCIURI"
1095303,Acadea 150 Gr,"COFETARIE, DESERT, DULCIURI"
1044970,Acadele Wheel Chupa Chups 12g,"COFETARIE, DESERT, DULCIURI"
1392481,After Eight Cherry 2,"COFETARIE, DESERT, DULCIURI"
1028040,"Airwaves Drops Bomboane Cu Arome De Lamaie, Mentol Si Eucalipt, 8 Bucati, 33.5 G","COFETARIE, DESERT, DULCIURI"
1018233,"Airwaves Drops Bomboane Cu Arome De Mentol Si Eucalipt, 8 Bucati, 33.5 G","COFETARIE, DESERT, DULCIURI"
1054931,Akadika Propolis C Zmeura X 10buc,"COFETARIE, DESERT, DULCIURI"
1157721,Albeni Bomboana Pachet 236g,"COFETARIE, DESERT, DULCIURI"
1155486,Albeni Ulker Pachet Gift Box 372g,"COFETARIE, DESERT, DULCIURI"
1035968,All Green Faina Integ Grau Eco1kg,"COFETARIE, DESERT, DULCIURI"
1038271,Allergo Cookies Pepite Cioco 150g,"COFETARIE, DESERT, DULCIURI"
1036840,Allergo Mini-Chec Marmorat 230g,"COFETARIE, DESERT, DULCIURI"
1017467,Allergo Napolitana Cioco-Alune 3x21g,"COFETARIE, DESERT, DULCIURI"
1018919,Allos Bio Unt De Arahide Cremos 227g,"COFETARIE, DESERT, DULCIURI"
1057448,Alpin 57 Foi Cremsnit 400g,"COFETARIE, DESERT, DULCIURI"
1297772,Americana Tableta Capsuni 80g,"COFETARIE, DESERT, DULCIURI"
1015163,Amylon Glucoza Tableta 100g,"COFETARIE, DESERT, DULCIURI"
1010730,Ana Tableta Menaj Alba 100g,"COFETARIE, DESERT, DULCIURI"
1107506,Ana Tableta Menaj Cacao 100g,"COFETARIE, DESERT, DULCIURI"
1014964,Anghinare 60cpr,"COFETARIE, DESERT, DULCIURI"
1134140,Anthon Berg Ciocolata Cu Coniac 78g,"COFETARIE, DESERT, DULCIURI"
1120620,Anthon Berg Praline Aroma Lichior 62g,"COFETARIE, DESERT, DULCIURI"
1013475,Aquaris Pachet Craciun Jeleu 70g,"COFETARIE, DESERT, DULCIURI"
1028410,Aquaris Pachet Mos Craciun Figurina Si Napolitana  80g,"COFETARIE, DESERT, DULCIURI"
1432999,Arahide Invelite Cioco Mms 82g,"COFETARIE, DESERT, DULCIURI"
1263188,Argo Happy Snowy Day Mix Dulciuri 210g,"COFETARIE, DESERT, DULCIURI"
1263187,Argo Winter Time Mix Dulciuri 150g,"COFETARIE, DESERT, DULCIURI"
1068144,Aristocrat Lapte Praf 250g,"COFETARIE, DESERT, DULCIURI"
1044665,Arovit Gem Caise Cu Continut Redus De Zaharuri 225g,"COFETARIE, DESERT, DULCIURI"
1011954,Arovit Gem Capsuni Cu Continut Redus De Zaharuri 225g,"COFETARIE, DESERT, DULCIURI"
1038634,Autentic Rom Caramele 195g,"COFETARIE, DESERT, DULCIURI"
1095593,Autocar 309 G,"COFETARIE, DESERT, DULCIURI"
1101767,Autocar 320 G,"COFETARIE, DESERT, DULCIURI"
1038462,Bahlsen Leibniz Bisc Dietetici 200g,"COFETARIE, DESERT, DULCIURI"
1076218,Baker By Kook Cocoa 100% 200g,"COFETARIE, DESERT, DULCIURI"
1068994,Barilla Bio Fusilli 500g,"COFETARIE, DESERT, DULCIURI"
1264333,Baron Advent Calendar 50 G,"COFETARIE, DESERT, DULCIURI"
1059137,Baron Cioc.Cu Lapte Fig.Craciun 100g,"COFETARIE, DESERT, DULCIURI"
1169277,Baron Ciocalata Cu Lapte Paste 90g,"COFETARIE, DESERT, DULCIURI"
1264329,Baron Ciocolata Cu Lapte 90g,"COFETARIE, DESERT, DULCIURI"
1264330,Baron Ciocolata De Lapte Cu Drajeuri 95g,"COFETARIE, DESERT, DULCIURI"
1030588,Baron Ciocolata In Forma De Ou 126gr,"COFETARIE, DESERT, DULCIURI"
1052860,Baron Ciocolata In Forma De Ou In Punga 150gr,"COFETARIE, DESERT, DULCIURI"
1264332,Baron Delicadore Cioco Crema Mar&Scortisoara 200g,"COFETARIE, DESERT, DULCIURI"
1264331,Baron Delicadore Ciocolata&Crema Portocale 200g,"COFETARIE, DESERT, DULCIURI"
1169276,Baron Mix Oua De Ciocolata Crema De Nuci&Lapte150g,"COFETARIE, DESERT, DULCIURI"
1264328,Baron Mos Craciun Praline&Crema Lapte 100g,"COFETARIE, DESERT, DULCIURI"
1169275,Baron Oua De Cicolata Cu Crema De Nuci 150g,"COFETARIE, DESERT, DULCIURI"
1169274,Baron Oua De Ciocolata Cu Crema De Lapte 150g,"COFETARIE, DESERT, DULCIURI"
1047697,Bat Sc Greut Cioco&Lap 40g Myf,"COFETARIE, DESERT, DULCIURI"
1012716,"Batoane Casali Manner Cu Banane Si Ciocolata Xl, 22g","COFETARIE, DESERT, DULCIURI"
1040606,Batoane Gumate Juicee Gummee Cu Aroma De Cirese 85 G,"COFETARIE, DESERT, DULCIURI"
1034212,"Baton Bjorg Din Fructe Uscate Si Miere, 25 G","COFETARIE, DESERT, DULCIURI"
1019319,Baton Cer Cioco Alba 20gsari,"COFETARIE, DESERT, DULCIURI"
1024057,Baton Cioc Alba 49gsnickers,"COFETARIE, DESERT, DULCIURI"
1073931,Baton Cioco&Banana 110 G,"COFETARIE, DESERT, DULCIURI"
1018916,Baton Cioco.Ar Caramel 62ggerl,"COFETARIE, DESERT, DULCIURI"
